,order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
680,3131103,50,prior,2,6,12,10.0
681,2197066,50,prior,3,1,13,9.0
682,3201640,50,prior,4,0,11,6.0
683,2756806,50,prior,5,4,14,11.0
684,1905727,50,prior,6,2,10,5.0
685,357849,50,prior,7,3,13,8.0
686,1673791,50,prior,8,6,14,3.0
687,1941871,50,prior,9,4,11,5.0
688,1431607,50,prior,10,2,10,5.0
689,935755,50,prior,11,6,9,4.0
690,771250,50,prior,12,3,18,4.0
691,218647,50,prior,13,6,14,10.0
692,482971,50,prior,14,4,11,5.0
693,1261865,50,prior,15,2,10,5.0
694,2102570,50,prior,16,1,8,13.0
695,1856643,50,prior,17,2,15,8.0
696,2199859,50,prior,18,1,10,6.0
697,505360,50,prior,19,3,11,2.0
698,2829245,50,prior,20,1,10,5.0
699,1077695,50,prior,21,1,13,14.0
700,3067010,50,prior,22,1,12,7.0
701,458687,50,prior,23,6,17,5.0
702,536094,50,prior,24,3,10,4.0
703,886814,50,prior,25,2,11,6.0
704,1291785,50,prior,26,1,13,6.0
705,1182191,50,prior,27,5,7,11.0
706,2333885,50,prior,28,2,10,4.0
707,3112215,50,prior,29,3,11,1.0
708,3276486,50,prior,30,3,12,7.0
709,2870447,50,prior,31,2,11,6.0
710,623555,50,prior,32,2,12,7.0
711,2443843,50,prior,33,5,7,10.0
712,867561,50,prior,34,0,22,2.0
713,2049647,50,prior,35,4,11,4.0
714,2981401,50,prior,36,1,11,4.0
715,2425696,50,prior,37,4,15,3.0
716,1177903,50,prior,38,1,7,4.0
717,2885215,50,prior,39,6,10,5.0
718,3285176,50,prior,40,3,9,4.0
719,1158241,50,prior,41,0,16,4.0
720,131991,50,prior,42,2,10,2.0
721,1237400,50,prior,43,6,9,4.0
722,3014513,50,prior,44,2,11,3.0
723,1368931,50,prior,45,1,12,6.0
724,1076291,50,prior,46,3,7,2.0
725,412136,50,prior,47,2,11,6.0
726,1939933,50,prior,48,0,10,5.0
727,3147929,50,prior,49,5,8,5.0
728,2018336,50,prior,50,1,11,3.0
729,1229178,50,prior,51,5,10,11.0
730,3044151,50,prior,52,1,9,3.0
731,3330597,50,prior,53,3,11,2.0
732,642111,50,prior,54,6,10,3.0
733,3205359,50,prior,55,1,10,2.0
734,182020,50,prior,56,0,13,6.0
735,636918,50,prior,57,5,12,5.0
736,2670599,50,prior,58,3,10,5.0
737,2236363,50,prior,59,1,11,5.0
738,2757345,50,prior,60,2,12,1.0
739,1915162,50,prior,61,5,11,3.0
740,373535,50,prior,62,2,11,4.0
741,3175017,50,prior,63,6,10,4.0
742,309687,50,prior,64,2,12,10.0
743,2740653,50,prior,65,1,13,6.0
744,2107003,50,prior,66,4,11,3.0
745,103726,50,prior,67,3,9,6.0
746,1750084,50,train,68,3,9,7.0
747,1099991,51,prior,1,3,14,
748,1505429,51,prior,2,2,14,13.0
749,2151817,51,prior,3,5,14,17.0
750,2174416,51,test,4,0,14,16.0
751,2497897,52,prior,1,1,9,
752,1318871,52,prior,2,1,10,7.0
753,1261384,52,prior,3,1,10,7.0
754,2100631,52,prior,4,1,11,7.0
755,580568,52,prior,5,2,10,8.0
756,1680554,52,prior,6,1,13,6.0
757,2428073,52,prior,7,2,7,8.0
758,1551977,52,prior,8,1,10,6.0
759,342306,52,prior,9,1,11,7.0
760,1520353,52,prior,10,2,10,8.0
761,2542086,52,prior,11,2,9,7.0
762,944694,52,prior,12,1,16,6.0
763,2906390,52,prior,13,1,10,7.0
764,1838593,52,prior,14,1,13,7.0
765,1268191,52,prior,15,2,11,8.0
766,2331002,52,prior,16,3,11,8.0
767,1122089,52,prior,17,2,10,6.0
768,1498922,52,prior,18,2,10,14.0
769,180919,52,prior,19,3,8,8.0
770,3146572,52,prior,20,1,13,5.0
771,2695875,52,prior,21,5,10,30.0
772,1307894,52,prior,22,1,9,10.0
773,1856103,52,prior,23,1,13,7.0
774,1030102,52,prior,24,2,9,8.0
775,3306717,52,prior,25,1,10,13.0
776,2127348,52,prior,26,5,13,18.0
777,1588305,52,prior,27,1,8,10.0
778,1647290,52,train,28,4,16,3.0
779,3364570,53,prior,1,5,19,
780,2239092,53,prior,2,1,17,17.0
781,227361,53,prior,3,3,15,16.0
782,3088145,53,train,4,2,10,13.0
783,79015,54,prior,1,2,19,
784,1546110,54,prior,2,0,22,5.0
785,3337837,54,prior,3,4,18,11.0
786,2548338,54,prior,4,1,19,4.0
787,1514655,54,prior,5,6,16,5.0
788,142873,54,prior,6,1,7,9.0
789,2008078,54,prior,7,6,13,5.0
790,631226,54,prior,8,5,16,13.0
791,3121842,54,prior,9,4,10,20.0
792,2205320,54,prior,10,2,9,5.0
793,862838,54,prior,11,4,12,2.0
794,881725,54,prior,12,5,9,8.0
795,939629,54,prior,13,0,11,2.0
796,638726,54,prior,14,0,11,7.0
797,1182951,54,prior,15,5,12,12.0
798,378070,54,prior,16,1,12,3.0
799,1376661,54,prior,17,6,13,12.0
800,3084020,54,prior,18,1,11,9.0
801,2326857,54,prior,19,6,11,12.0
802,905479,54,prior,20,3,10,4.0
803,1321441,54,prior,21,4,0,1.0
804,640014,54,prior,22,6,10,2.0
805,2983519,54,prior,23,5,14,13.0
806,311292,54,prior,24,6,12,1.0
807,2917598,54,prior,25,6,12,7.0
808,2045952,54,prior,26,0,11,1.0
809,2916715,54,prior,27,3,0,3.0
810,3135095,54,prior,28,4,16,1.0
811,51418,54,prior,29,4,23,0.0
812,2143390,54,prior,30,3,11,6.0
813,3167855,54,prior,31,4,10,1.0
814,1339168,54,prior,32,6,11,2.0
815,1630627,54,prior,33,1,1,2.0
816,2413026,54,prior,34,0,9,13.0
817,2648531,54,prior,35,1,11,1.0
818,3184864,54,prior,36,5,10,4.0
819,3249202,54,prior,37,6,12,1.0
820,3336359,54,prior,38,6,14,7.0
821,3066373,54,prior,39,6,20,0.0
822,1840067,54,prior,40,3,20,4.0
823,1893574,54,prior,41,6,9,3.0
824,2861721,54,prior,42,1,9,2.0
825,159678,54,prior,43,4,8,3.0
826,3270096,54,prior,44,3,19,6.0
827,2960216,54,prior,45,4,18,1.0
828,2058687,54,prior,46,2,15,5.0
829,3290450,54,prior,47,0,22,5.0
830,1902195,54,prior,48,4,9,4.0
831,2018396,54,prior,49,6,14,2.0
832,1794598,54,prior,50,0,22,1.0
833,1102893,54,prior,51,2,23,2.0
834,1162211,54,prior,52,4,11,2.0
835,3201675,54,prior,53,5,11,1.0
836,1598289,54,prior,54,6,11,8.0
837,1683909,54,prior,55,3,11,18.0
838,692802,54,prior,56,4,9,1.0
839,3137144,54,prior,57,6,17,2.0
840,1967453,54,prior,58,6,21,7.0
841,899785,54,prior,59,4,8,5.0
842,3370941,54,prior,60,6,23,2.0
843,1433019,54,prior,61,3,12,4.0
844,910390,54,prior,62,2,10,6.0
845,2340803,54,prior,63,4,8,2.0
846,2101107,54,prior,64,1,13,4.0
847,1000935,54,prior,65,4,11,10.0
848,100777,54,prior,66,4,11,7.0
849,3147262,54,prior,67,4,13,0.0
850,496907,54,prior,68,1,11,4.0
851,1107137,54,prior,69,5,15,4.0
852,1743688,54,prior,70,1,15,3.0
853,1404810,54,prior,71,4,10,3.0
854,865967,54,prior,72,1,13,4.0
855,1456703,54,prior,73,2,23,1.0
856,3161832,54,prior,74,4,13,2.0
857,75972,54,prior,75,6,12,2.0
858,2004727,54,prior,76,0,10,8.0
859,596690,54,prior,77,1,11,1.0
860,1325316,54,test,78,2,23,1.0
861,2080943,55,prior,1,0,14,
862,2006658,55,prior,2,2,17,9.0
863,3057843,55,prior,3,2,7,28.0
864,3114269,55,prior,4,1,13,13.0
865,2986671,55,prior,5,2,15,15.0
866,1677021,55,prior,6,2,13,28.0
867,2206148,55,prior,7,1,13,13.0
868,39325,55,train,8,2,18,30.0
869,2654273,56,prior,1,1,17,
870,807593,56,prior,2,1,8,7.0
871,2511442,56,prior,3,4,18,3.0
872,1909697,56,prior,4,1,11,4.0
873,1507154,56,prior,5,0,9,6.0
874,1271686,56,prior,6,1,18,8.0
875,976101,56,prior,7,2,11,8.0
876,758679,56,prior,8,0,16,5.0
877,1221340,56,prior,9,1,8,8.0
878,1327957,56,prior,10,2,10,8.0
879,2139271,56,prior,11,1,8,13.0
880,1836190,56,prior,12,2,9,8.0
881,13318,56,train,13,1,9,6.0
882,1381572,57,prior,1,6,10,
883,1435093,57,prior,2,4,11,5.0
884,1456958,57,prior,3,3,17,6.0
885,48293,57,prior,4,5,7,9.0
886,2047997,57,prior,5,5,15,7.0
887,1623693,57,prior,6,4,21,13.0
888,435581,57,prior,7,2,10,12.0
889,463436,57,prior,8,4,1,9.0
890,1545777,57,prior,9,3,22,6.0
891,2380545,57,prior,10,6,6,10.0
892,839442,57,prior,11,2,7,3.0
893,949025,57,prior,12,6,11,4.0
894,1775331,57,prior,13,3,10,11.0
895,2676852,57,prior,14,6,5,10.0
896,320326,57,test,15,0,7,8.0
897,913794,58,prior,1,4,14,
898,692224,58,prior,2,0,10,3.0
899,714002,58,prior,3,6,15,13.0
900,1578027,58,prior,4,0,17,1.0
901,164627,58,prior,5,0,7,7.0
902,3097573,58,prior,6,4,18,4.0
903,1089058,58,prior,7,0,9,3.0
904,326173,58,prior,8,2,10,9.0
905,1867561,58,prior,9,3,10,15.0
906,2143792,58,prior,10,3,11,7.0
907,139882,58,prior,11,5,9,9.0
908,2830335,58,prior,12,0,13,16.0
909,2023100,58,prior,13,0,12,7.0
910,2144995,58,prior,14,5,12,30.0
911,1976929,58,prior,15,4,21,6.0
912,2128599,58,test,16,4,12,7.0
913,584586,59,prior,1,5,15,
914,1385031,59,prior,2,1,10,24.0
915,2149689,59,prior,3,0,10,6.0
916,3050891,59,prior,4,2,12,2.0
917,2395967,59,prior,5,3,9,15.0
918,1071381,59,prior,6,2,10,20.0
919,2756878,59,prior,7,2,11,14.0
920,2994801,59,prior,8,3,11,29.0
921,1794276,59,prior,9,0,21,30.0
922,1625716,59,prior,10,4,8,11.0
923,1651215,59,train,11,0,12,10.0
924,2769226,60,prior,1,0,20,
925,1205618,60,prior,2,5,14,26.0
926,291527,60,prior,3,2,13,11.0
927,1783260,60,prior,4,2,11,28.0
928,3224056,60,prior,5,5,15,24.0
929,989260,60,prior,6,2,14,25.0
930,2132947,60,prior,7,5,18,30.0
931,1597833,60,prior,8,1,11,30.0
932,1099519,60,test,9,4,22,30.0
933,817409,61,prior,1,2,11,
934,1839867,61,prior,2,5,10,30.0
935,3160844,61,prior,3,5,15,14.0
936,1713067,61,prior,4,1,9,30.0
937,144494,61,test,5,4,10,17.0
938,2887267,62,prior,1,1,0,
939,964058,62,prior,2,4,10,10.0
940,2163945,62,prior,3,6,11,30.0
941,3349827,62,prior,4,0,13,15.0
942,1376443,62,prior,5,4,20,4.0
943,2655621,62,prior,6,4,14,14.0
944,1275664,62,prior,7,1,14,18.0
945,1812321,62,prior,8,4,13,30.0
946,2512030,62,prior,9,4,14,14.0
947,479208,62,prior,10,1,12,4.0
948,1019719,62,train,11,2,12,29.0
949,2205298,63,prior,1,3,20,
950,2568280,63,prior,2,0,9,11.0
951,1763414,63,prior,3,4,14,11.0
952,3092533,63,prior,4,0,11,24.0
953,414538,63,prior,5,1,10,8.0
954,1538989,63,prior,6,6,14,12.0
955,3077044,63,prior,7,1,14,9.0
956,2644515,63,prior,8,2,19,15.0
957,495013,63,prior,9,0,10,26.0
958,973757,63,prior,10,2,14,2.0
959,1225619,63,prior,11,0,7,5.0
960,863243,63,prior,12,6,13,6.0
961,226861,63,prior,13,6,14,7.0
962,107377,63,prior,14,6,8,7.0
963,2286777,63,prior,15,5,12,6.0
964,390867,63,prior,16,3,15,5.0
965,3140578,63,prior,17,1,11,19.0
966,561303,63,prior,18,5,12,4.0
967,1023723,63,prior,19,3,16,5.0
968,2104282,63,prior,20,3,14,7.0
969,2838026,63,prior,21,5,9,2.0
970,1764004,63,prior,22,3,14,5.0
971,3028801,63,prior,23,3,12,7.0
972,2793873,63,prior,24,6,13,3.0
973,2158097,63,prior,25,0,5,8.0
974,1580628,63,prior,26,5,17,5.0
975,383458,63,prior,27,2,11,11.0
976,97480,63,prior,28,4,8,9.0
977,3301134,63,prior,29,1,18,11.0
978,2352518,63,prior,30,5,12,4.0
979,1128333,63,prior,31,2,17,4.0
980,1023454,63,prior,32,1,13,6.0
981,586227,63,prior,33,3,12,9.0
982,77449,63,prior,34,1,12,12.0
983,1816750,63,prior,35,1,12,14.0
984,2190355,63,prior,36,1,12,14.0
985,2617055,63,prior,37,6,9,12.0
986,1223316,63,prior,38,1,14,9.0
987,443742,63,prior,39,0,11,13.0
988,2989905,63,train,40,6,8,13.0
989,802141,64,prior,1,2,14,
990,2601258,64,prior,2,6,10,11.0
991,2057180,64,prior,3,1,22,2.0
992,2507322,64,prior,4,6,17,12.0
993,33681,64,prior,5,5,0,6.0
994,629726,64,prior,6,3,20,19.0
995,2302602,64,prior,7,5,20,9.0
996,3215917,64,prior,8,6,17,15.0
997,2754807,64,prior,9,6,15,7.0
998,3129760,64,prior,10,1,10,9.0
999,2639013,64,train,11,0,13,27.0
1000,1583644,65,prior,1,0,9,
1001,3253911,65,prior,2,0,9,7.0
1002,1422896,65,prior,3,0,10,14.0
1003,3003586,65,prior,4,1,13,1.0
1004,1625976,65,prior,5,5,14,4.0
1005,2133732,65,prior,6,6,15,15.0
1006,1999119,65,prior,7,0,15,1.0
1007,225812,65,prior,8,1,12,29.0
1008,2843095,65,prior,9,2,10,8.0
1009,3029625,65,prior,10,1,8,6.0
1010,692225,65,prior,11,4,9,30.0
1011,2630919,65,prior,12,4,8,7.0
1012,2028484,65,prior,13,4,15,14.0
1013,864720,65,prior,14,2,9,30.0
1014,1072954,65,train,15,6,17,30.0
1015,1089019,66,prior,1,2,17,
1016,2143319,66,prior,2,5,12,30.0
1017,4595,66,prior,3,3,21,30.0
1018,2360283,66,prior,4,6,12,30.0
1019,2401332,66,prior,5,0,10,30.0
1020,932035,66,prior,6,1,11,30.0
1021,34647,66,train,7,3,19,23.0
1022,3205960,67,prior,1,3,11,
1023,970922,67,prior,2,1,15,5.0
1024,596585,67,prior,3,1,13,7.0
1025,2037087,67,prior,4,2,9,8.0
1026,2474111,67,prior,5,3,14,8.0
1027,1568481,67,prior,6,3,12,7.0
1028,1723781,67,prior,7,2,13,6.0
1029,2048527,67,prior,8,2,11,7.0
1030,2389031,67,prior,9,2,14,7.0
1031,2378562,67,prior,10,1,10,6.0
1032,1515698,67,prior,11,1,11,7.0
1033,1928050,67,prior,12,2,12,8.0
1034,1949274,67,prior,13,1,10,6.0
1035,551869,67,prior,14,1,9,7.0
1036,2233579,67,prior,15,2,15,15.0
1037,768572,67,prior,16,4,10,9.0
1038,46584,67,prior,17,1,19,11.0
1039,150528,67,prior,18,5,16,4.0
1040,29758,67,prior,19,0,14,9.0
1041,2812906,67,prior,20,3,13,3.0
1042,1558976,67,prior,21,1,9,5.0
1043,863974,67,prior,22,1,11,14.0
1044,2308399,67,prior,23,1,14,14.0
1045,1931044,67,prior,24,2,12,1.0
1046,2757217,67,train,25,0,11,5.0
1047,2333802,68,prior,1,5,10,
1048,35187,68,prior,2,5,12,21.0
1049,1830818,68,prior,3,4,19,30.0
1050,2253039,68,prior,4,3,13,30.0
1051,1084179,68,prior,5,1,11,30.0
1052,3117228,68,prior,6,6,14,30.0
1053,3024191,68,test,7,2,15,30.0
1054,2576966,69,prior,1,2,16,
1055,2624115,69,prior,2,2,12,14.0
1056,539112,69,prior,3,2,18,14.0
1057,2023333,69,prior,4,3,22,8.0
1058,2550244,69,prior,5,2,14,13.0
1059,2817181,69,test,6,2,11,7.0
1060,2260493,70,prior,1,6,18,
1061,2708482,70,prior,2,3,18,11.0
1062,3087916,70,prior,3,1,19,5.0
1063,3080922,70,prior,4,4,16,17.0
1064,737301,70,prior,5,0,13,30.0
1065,939800,70,prior,6,4,16,11.0
1066,2509231,70,prior,7,4,15,30.0
1067,2373040,70,prior,8,6,12,9.0
1068,2950172,70,prior,9,4,19,12.0
1069,2848644,70,prior,10,4,20,14.0
1070,450929,70,prior,11,3,18,30.0
1071,2446697,70,prior,12,6,20,30.0
1072,29902,70,prior,13,2,17,30.0
1073,669729,70,train,14,5,12,30.0
1074,364423,71,prior,1,3,10,
1075,1962560,71,prior,2,3,16,7.0
1076,1841185,71,prior,3,5,12,9.0
1077,3112384,71,prior,4,0,19,2.0
1078,2012622,71,prior,5,4,21,18.0
1079,434668,71,prior,6,2,14,12.0
1080,2861050,71,prior,7,3,9,8.0
1081,2606009,71,prior,8,3,16,14.0
1082,920597,71,prior,9,5,14,30.0
1083,21889,71,prior,10,2,15,11.0
1084,1382694,71,prior,11,5,13,3.0
1085,1964503,71,prior,12,0,13,30.0
1086,2538672,71,prior,13,5,6,26.0
1087,1437649,71,prior,14,0,15,16.0
1088,2600443,71,prior,15,1,9,8.0
1089,322607,71,prior,16,3,17,16.0
1090,461359,71,prior,17,1,11,12.0
1091,2389339,71,prior,18,4,14,10.0
1092,1072501,71,prior,19,4,9,14.0
1093,703584,71,prior,20,6,14,9.0
1094,2075249,71,prior,21,3,15,18.0
1095,3065988,71,prior,22,5,16,23.0
1096,1551092,71,prior,23,2,10,18.0
1097,3038639,71,train,24,5,13,17.0
1098,2451656,72,prior,1,5,15,
1099,1070540,72,prior,2,1,14,30.0
1100,2661469,72,prior,3,2,13,8.0
1101,389760,72,prior,4,6,13,4.0
1102,2186390,72,prior,5,5,13,13.0
1103,2050302,72,prior,6,6,14,15.0
1104,2844729,72,prior,7,6,11,21.0
1105,1567570,72,prior,8,0,14,15.0
1106,2820122,72,prior,9,4,16,11.0
1107,1016285,72,prior,10,5,16,15.0
1108,797450,72,prior,11,4,16,6.0
1109,2520276,72,prior,12,6,12,30.0
1110,2608424,72,train,13,2,14,30.0
1111,2286453,73,prior,1,2,17,
1112,1463865,73,prior,2,3,20,30.0
1113,2483845,73,prior,3,3,19,14.0
1114,408636,73,prior,4,5,16,16.0
1115,1908303,73,prior,5,3,16,26.0
1116,917141,73,prior,6,0,13,25.0
1117,2499247,73,prior,7,1,20,22.0
1118,2883656,73,test,8,6,18,30.0
1119,643818,74,prior,1,5,8,
1120,360105,74,prior,2,5,6,7.0
1121,1154777,74,prior,3,1,8,10.0
1122,1386615,74,prior,4,3,7,23.0
1123,3391303,74,prior,5,1,13,30.0
1124,482516,74,train,6,4,7,10.0
1125,1519861,75,prior,1,5,13,
1126,2071859,75,prior,2,1,14,17.0
1127,2773128,75,prior,3,3,13,9.0
1128,1604099,75,prior,4,4,16,15.0
1129,2003456,75,prior,5,1,14,4.0
1130,207152,75,prior,6,1,13,7.0
1131,2123286,75,prior,7,0,14,6.0
1132,690372,75,prior,8,5,15,5.0
1133,64791,75,prior,9,2,13,11.0
1134,1047678,75,prior,10,5,12,3.0
1135,44604,75,prior,11,4,11,6.0
1136,20042,75,prior,12,3,12,6.0
1137,1354911,75,prior,13,1,13,5.0
1138,2391532,75,prior,14,1,12,7.0
1139,2641583,75,prior,15,0,13,6.0
1140,2322830,75,prior,16,6,12,6.0
1141,122274,75,prior,17,2,13,10.0
1142,2433377,75,prior,18,6,13,11.0
1143,1972009,75,prior,19,6,12,7.0
1144,1338309,75,prior,20,6,11,14.0
1145,3192011,75,prior,21,0,13,22.0
1146,1578024,75,prior,22,2,13,9.0
1147,1657089,75,prior,23,4,14,9.0
1148,1970262,75,test,24,3,11,6.0
1149,3045366,76,prior,1,3,10,
1150,1522904,76,prior,2,5,11,30.0
1151,1934930,76,prior,3,2,11,25.0
1152,1491175,76,prior,4,1,7,13.0
1153,2102068,76,prior,5,1,11,0.0
1154,2763506,76,prior,6,3,9,30.0
1155,2792895,76,prior,7,4,8,29.0
1156,1474394,76,prior,8,2,9,19.0
1157,380972,76,prior,9,4,8,30.0
1158,3294399,76,train,10,4,8,14.0
1159,2669994,77,prior,1,2,11,
1160,2896422,77,prior,2,1,13,30.0
1161,474349,77,prior,3,0,15,27.0
1162,1574973,77,prior,4,2,9,16.0
1163,2878839,77,prior,5,0,9,5.0
1164,431626,77,prior,6,1,11,15.0
1165,2239642,77,prior,7,6,14,5.0
1166,1094601,77,prior,8,6,18,7.0
1167,2525859,77,prior,9,0,17,8.0
1168,1941570,77,prior,10,0,9,7.0
1169,2432711,77,prior,11,1,11,22.0
1170,737247,77,prior,12,0,15,6.0
1171,2681168,77,test,13,0,15,28.0
1172,609104,78,prior,1,1,19,
1173,843529,78,prior,2,6,10,5.0
1174,85768,78,prior,3,0,8,8.0
1175,3001769,78,prior,4,2,7,9.0
1176,91957,78,prior,5,0,14,30.0
1177,1009350,78,prior,6,6,10,30.0
1178,1700658,78,train,7,6,11,7.0
1179,1913204,79,prior,1,0,12,
1180,3189274,79,prior,2,0,14,7.0
1181,2667939,79,prior,3,1,17,8.0
1182,2246974,79,prior,4,0,16,13.0
1183,1390523,79,prior,5,0,2,21.0
1184,2726708,79,prior,6,1,19,30.0
1185,1882917,79,prior,7,0,15,30.0
1186,21708,79,train,8,0,6,30.0
1187,1331103,80,prior,1,2,6,
1188,2122341,80,prior,2,2,16,21.0
1189,2875845,80,prior,3,0,16,12.0
1190,338550,80,prior,4,1,10,8.0
1191,3348165,80,prior,5,6,15,5.0
1192,1141480,80,prior,6,0,13,8.0
1193,3276030,80,prior,7,5,12,12.0
1194,1631228,80,prior,8,3,15,12.0
1195,1506191,80,prior,9,2,8,6.0
1196,2434894,80,prior,10,1,15,6.0
1197,3090438,80,prior,11,2,13,8.0
1198,2001654,80,prior,12,1,9,6.0
1199,2178718,80,train,13,2,8,8.0
1200,3097714,81,prior,1,2,15,
1201,1310932,81,prior,2,1,12,6.0
1202,2759128,81,prior,3,1,9,14.0
1203,2027712,81,prior,4,3,19,30.0
1204,1812985,81,prior,5,2,20,30.0
1205,2139400,81,prior,6,3,7,29.0
1206,1928924,81,prior,7,4,18,30.0
1207,1734166,81,train,8,5,18,8.0
1208,1889835,82,prior,1,3,15,
1209,762760,82,prior,2,0,11,18.0
1210,499460,82,prior,3,5,10,5.0
1211,2728456,82,prior,4,0,11,16.0
1212,80629,82,prior,5,5,16,12.0
1213,2653743,82,prior,6,4,9,13.0
1214,2232529,82,prior,7,1,11,11.0
1215,63916,82,prior,8,5,10,4.0
1216,1358880,82,prior,9,1,10,30.0
1217,343588,82,prior,10,2,11,1.0
1218,2500881,82,prior,11,5,16,10.0
1219,1493222,82,prior,12,4,19,6.0
1220,1501349,82,prior,13,0,10,10.0
1221,1854627,82,prior,14,4,10,11.0
1222,3034663,82,prior,15,2,11,12.0
1223,2222448,82,prior,16,1,8,13.0
1224,760382,82,prior,17,1,12,14.0
1225,147262,82,prior,18,1,13,7.0
1226,3144004,82,prior,19,2,15,8.0
1227,859654,82,train,20,1,10,13.0
1228,3357168,83,prior,1,3,15,
1229,251784,83,prior,2,4,14,8.0
1230,3211781,83,prior,3,5,14,30.0
1231,1469604,83,prior,4,4,18,20.0
1232,1515062,83,prior,5,2,17,12.0
1233,1342998,83,prior,6,1,12,20.0
1234,2424438,83,train,7,2,16,30.0
1235,721266,84,prior,1,4,9,
1236,2951016,84,prior,2,1,8,30.0
1237,1505422,84,prior,3,5,13,18.0
1238,3178292,84,prior,4,0,14,30.0
1239,3413579,84,prior,5,3,16,3.0
1240,1726905,84,prior,6,0,12,18.0
1241,2965907,84,prior,7,5,13,30.0
1242,2128144,84,prior,8,0,10,30.0
1243,2276967,84,train,9,0,13,14.0
1244,3001081,85,prior,1,0,19,
1245,2299972,85,prior,2,6,16,30.0
1246,2900024,85,prior,3,6,14,7.0
1247,267052,85,prior,4,1,11,30.0
1248,2568558,85,prior,5,6,18,26.0
1249,1122034,85,prior,6,1,14,9.0
1250,2430990,85,prior,7,4,17,10.0
1251,1345233,85,test,8,0,16,3.0
1252,465767,86,prior,1,0,9,
1253,581503,86,prior,2,0,16,30.0
1254,3290220,86,prior,3,6,8,13.0
1255,3125222,86,prior,4,1,17,30.0
1256,1619617,86,prior,5,1,15,14.0
1257,1738766,86,prior,6,6,19,12.0
1258,3327421,86,prior,7,1,17,16.0
1259,3273951,86,prior,8,0,14,13.0
1260,1010713,86,prior,9,1,21,15.0
1261,1007570,86,prior,10,6,16,26.0
1262,1048460,86,prior,11,3,12,25.0
1263,3088266,86,prior,12,0,15,4.0
1264,2677797,86,prior,13,2,13,30.0
1265,356022,86,prior,14,1,12,20.0
1266,2408754,86,prior,15,0,10,27.0
1267,2013249,86,prior,16,2,18,30.0
1268,2549405,86,prior,17,0,10,19.0
1269,613340,86,train,18,6,12,6.0
1270,838910,87,prior,1,6,17,
1271,1881440,87,prior,2,0,12,30.0
1272,2884724,87,prior,3,2,19,30.0
1273,3300079,87,prior,4,6,8,30.0
1274,88090,87,prior,5,5,7,13.0
1275,3272229,87,prior,6,6,7,15.0
1276,3200018,87,prior,7,3,8,4.0
1277,1963716,87,prior,8,1,15,5.0
1278,2668477,87,prior,9,2,7,8.0
1279,3000782,87,prior,10,0,17,5.0
1280,370956,87,prior,11,5,8,19.0
1281,2987007,87,prior,12,2,16,4.0
1282,161814,87,prior,13,0,16,5.0
1283,886786,87,prior,14,1,17,8.0
1284,2385684,87,prior,15,6,16,5.0
1285,1192814,87,prior,16,0,15,8.0
1286,2462716,87,prior,17,0,20,7.0
1287,1803772,87,prior,18,1,19,8.0
1288,1276879,87,prior,19,1,8,7.0
1289,546407,87,prior,20,6,9,5.0
1290,2928597,87,prior,21,0,12,8.0
1291,122960,87,prior,22,3,8,3.0
1292,2483641,87,prior,23,1,8,5.0
1293,2482940,87,prior,24,4,7,3.0
1294,394109,87,prior,25,1,11,4.0
1295,2042430,87,prior,26,2,17,22.0
1296,1962113,87,prior,27,2,7,7.0
1297,1855447,87,train,28,3,17,8.0
1298,1895573,88,prior,1,1,15,
1299,1506478,88,prior,2,4,15,10.0
1300,1963964,88,prior,3,6,16,30.0
1301,2760558,88,prior,4,1,8,16.0
1302,253625,88,prior,5,6,13,26.0
1303,2377648,88,prior,6,6,13,0.0
1304,2062476,88,prior,7,1,0,23.0
1305,3081445,88,train,8,3,18,23.0
1306,2523132,89,prior,1,4,8,
1307,1791727,89,prior,2,0,17,10.0
1308,148717,89,prior,3,1,18,15.0
1309,3059813,89,prior,4,1,14,7.0
1310,91180,89,prior,5,0,12,6.0
1311,2149569,89,prior,6,4,16,18.0
1312,1596917,89,prior,7,1,17,25.0
1313,1286556,89,prior,8,0,13,6.0
1314,2380355,89,prior,9,0,13,7.0
1315,2753281,89,prior,10,0,14,7.0
1316,2034759,89,prior,11,1,15,8.0
1317,275380,89,prior,12,5,15,4.0
1318,2428804,89,prior,13,1,12,10.0
1319,998554,89,prior,14,1,14,7.0
1320,2860113,89,prior,15,1,9,7.0
1321,3383132,89,prior,16,0,14,6.0
1322,624246,89,prior,17,6,10,13.0
1323,1874428,89,prior,18,1,10,9.0
1324,2524081,89,prior,19,0,12,6.0
1325,3025545,89,prior,20,0,14,7.0
1326,2222431,89,train,21,6,18,6.0
1327,1866941,90,prior,1,5,14,
1328,1743175,90,prior,2,1,9,3.0
1329,3224951,90,prior,3,3,15,2.0
1330,1053617,90,prior,4,5,13,2.0
1331,400661,90,prior,5,4,7,6.0
1332,461860,90,prior,6,5,17,1.0
1333,1937891,90,prior,7,2,15,4.0
1334,2819075,90,prior,8,3,15,1.0
1335,799775,90,prior,9,5,15,2.0
1336,1569984,90,prior,10,3,9,5.0
1337,733734,90,prior,11,5,14,2.0
1338,2592421,90,prior,12,2,12,4.0
1339,2317676,90,prior,13,5,15,3.0
1340,2813332,90,prior,14,2,13,4.0
1341,1010419,90,prior,15,5,15,3.0
1342,66340,90,prior,16,3,12,5.0
1343,3223508,90,prior,17,5,15,2.0
